institution_id,myjkkn_institution_id,course_code,course_name,coe_course_id,action
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMC07,CORE-VII-CORPORATE ACCOUNTING II,8e2a7e6d-42d2-43ae-9c42-a2dfdc91b192,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMC08,CORE-VIII-PRINCIPLES OF MARKETING,8567c4c2-9296-4e7c-b41a-33cb16f14b99,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMC09,COST ACCOUNTING I,c14ced4f-bb52-4a1c-bb02-a4b57fbd6173,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMC10,BANKING LAW AND PRACTICE,a90ba0a5-07d0-4857-9b28-1965c6cb7301,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMC11,INCOME TAX LAW AND PRACTICE I,00e32d08-6f46-47a2-b7b8-afee2d14d8b6,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMC13,COST ACCOUNTING II,59afbaca-536e-438c-9f70-86064233629e,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMC14,MANAGEMENT ACCOUNTING,b9e9b524-c1fd-44e1-8dfa-63d45221716d,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMC15,INCOME TAX LAW AND PRACTICE II,a1d9809a-4473-4be9-be76-6fe7bae60f70,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMCPR1,PROJECT VIVA VOCE,ea4f045b-7526-4bef-b738-ffb7ae543f1e,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMDE1,DISCIPLINE SPECIFIC ELECTIVE-I-BUSINESS COMMUNICATION,fc4978be-1569-41cb-ac76-6b498f79c5bb,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMDE10,HUMAN RESOURCE MANAGEMENT,4497ffb6-c27d-44d2-92e2-94de563dc5e0,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMDE12,ENTREPRENEURIAL DEVELOPMENT,979cceb5-8e85-4d44-a232-ad7c42c49478,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMDE13,LOGISTICS AND SUPPLY CHAIN MANAGEMENT,1e14e2b4-2322-4be2-9b3c-cde77d61d3b2,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMDE2,DISCIPLINE SPECIFIC ELECTIVE-II-BUSINESS ENVIRONMENT,8c94378a-ebec-4d25-8bfc-2907c76b5326,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMDE3,DISCIPLINE SPECIFIC ELECTIVE-II-INSURANCE AND RISK MANAGEMENT,1cbfc809-e34a-4263-b6d1-1d4a0f5fac6f,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMDE4,DISCIPLINE SPECIFIC ELECTIVE-BUSINESS LEGISLATION,1162e4e3-2b93-499c-9aed-4af7d6b0c79f,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMDE5,DISCIPLINE SPECIFIC ELECTIVE-E-COMMERCE,a27107d0-7741-4440-bb95-c3b9e259d483,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMDE6,DISCIPLINE SPECIFIC ELECTIVE-FINANCIAL SERVICES,9b7acea0-701e-4bb0-ae62-4c9f2a26558f,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMDE7,DISCIPLINE SPECIFIC ELECTIVE-CONSUMERISM & CONSUMER PROTECTION,6d5b3cc4-9c5d-4a38-a30b-a21181a5655c,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMDE9,INDIRECT TAXATION,54edfc38-6c0e-43e3-9aa8-2916f042dd24,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMNM1,NME-I-BUSINESS ORGANISATION ,1cd58a81-54d7-409d-9cdc-0a9f41c3a325,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMNM2,NME-II-ADVERTISING,38dcd2e7-2dd7-4179-b369-ec000aff0035,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMPC1,GENERAL AWARENESS FOR COMPETITITVE EXMAINATION,8894683a-6099-4855-8058-51035e4d8d8f,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMS01,SEC-I-ELEMENTS OF INDUSTRY 4.0,f7a1ab52-f314-4271-baa1-f80117b6aa45,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMS02,SEC-II-INDUSTRIAL LAW,991d1e97-72ab-4fe2-8b49-6264f3136e05,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMS04,SEC-IV-CAPTITAL MARKETS,a2a1c5b8-c0bf-404e-a993-7ab717aa2e72,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMS05,SEC-V-PROJECT METHODOLOGY,d26301c5-3664-4612-bacc-76b7b7c228eb,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMSP01,SEC-III-TALLY PRACTICAL,3a4dec61-aeff-4817-a480-864fcde8467a,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCMSP02,SEC-VI-COMMERCE PRACTICAL,83e8315f-740a-452b-9a47-c012f3a5ade6,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSC01,CORE-I-PYTHON PROGRAMMING,228c7058-a157-47f3-a185-9d9985a34c41,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSC02,CORE-II-DATA STRUCTURE AND ALGORITHMS,b29ebb76-535a-444d-9ea9-f91b0afe8a19,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSC03,CORE-III-MICROPROCESSOR AND MICROCONTROLLER,380b64c3-f818-4b6d-bb3f-ee4d61ffc623,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSC04,CORE-IV-JAVA PROGRAMMING,37bbc9d0-8c0a-48a1-b452-2daf1d323829,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSC05,SOFTWARE  ENGINEERING,6160d39e-0039-4783-8669-63740ccb96ca,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSC06,DATABASE MANAGEMENT SYSTEM,f5aca724-a8b6-4414-8b87-812a27c94ea7,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSC07,COMPUTER NETWORKS,f19154fb-fc3b-4af7-8dd6-461b9c3e55f7,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSC08,.NET PROGRAMMING,435d1b10-9f5c-42df-914e-2ec9fc90d56d,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSCP01,CORE PRACTICAL-I-PYTHON PROGRAMMING LAB,ba99dc3e-0741-4ca4-aff0-f0ab586fc427,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSCP02,CORE PRACTICAL-II-DATA STRUCTURE AND ALGORITHMS LAB,6168c849-66ea-46d1-919f-56bbb5eb8272,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSCP03,CORE PRACTICAL-III-MICROPROCESSOR AND MICROCONTROLLER LAB,bc4ffd37-04eb-47a6-9880-d08c7d3642d0,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSCP04,CORE PRACTICAL-IV-JAVA PROGRAMMING LAB,64a06cc0-a812-47fb-9920-8f519c0f45a9,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSCP05,DATABASE MANAGEMENT SYSTEM LAB,612291b5-da6a-4c17-9965-c4c290556173,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSCP06,.NET PROGRAMMING LAB,0193ff8f-7f7c-4bcd-a4c6-14dadd7bc5bc,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSCPR01,PROJECT WITH VIVA- VOCE,4f2465d3-5ae7-49e7-bf50-6acebdc74bef,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSCPR1,PROJECT WITH VIVA- VOCE,c3cf009a-8dfa-4179-8f3e-5ba308729ac5,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSDSE01,AGILE PROJECT MANAGEMENT,89bfac8b-6937-449a-80e2-b75bb2dce84b,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSDSE02,ANALYTICS FOR SERVICE INDUSTRY,39447c96-05f6-43d1-859f-b477ac085f81,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSDSE03,ARTIFICIAL INTELLIGENCE,3ca031ce-ddb2-4f15-a169-43aea4588571,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSDSE04,ARTIFICIAL NEURAL NETWORK,afaf531b-ccf8-4a74-ab32-c5b0fa751e22,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSDSE05,IMAGE PROCESSINGE,8aba2385-a55c-41de-a82d-72bda43e55dd,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSDSE06,BIG DATA ANALYTICS,564a6e67-e18b-42fe-9fc6-877f0a022f36,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSDSE07,ROBOTICS AND ITS APPLICATIONS,01f40bc8-81e8-4b56-b80f-e7048e87da20,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSDSE08,COMPUTATIONAL INTELLIGENCE,84c74361-2efa-4e3b-a497-ce5aa777225c,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSDSE09,CRYPTOGRAPHY,6e7d5fbc-b3e1-4672-bc70-db43c90e1149,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSDSE10,SOFTWARE PROJECT MANAGEMENT,a864c3ca-6016-43d9-af99-331dc35c402b,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSDSE11,FUZZY LOGIC,a37cdbc2-2522-4a96-8919-1e4bc4c13ae4,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSDSE12,GRID COMPUTING,8034e03f-20e9-43e6-8e61-d43174ec49a7,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSDSE13,HUMAN COMPUTER INTERACTION,9b669c1a-f555-4590-b571-820dc56b992e,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSDSE14,INTRODUCTION TO DATA SCIENCE,75ed6b6e-1dfc-44ef-bbec-ae680aeeb799,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSDSE15,IOT AND ITS APPLICATIONS,ed1dfa74-5c0c-4582-a47d-06d901d8fcff,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSDSE16,NATURAL LANGUAGE PROCESSING,d1ce65d4-9f2b-4e4a-af91-a14d8f9f84b4,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSDSE17,CLOUD COMPUTING,f8a33926-6a39-4937-9214-3963bef3a8b5,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSDSE18,VIRTUAL REALITY AND MORE,aa5dd7ac-f932-4871-a48e-48b382efbadd,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSGE09,GENERIC ELECTIVE-IV-RELATIONAL DATABASE MANAGEMENT SYSTEM,96480cc2-68d0-4bba-b3fc-ce81ebf295ff,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSGE10,GENERIC ELECTIVE-IV-INTRODUCTION TO DATA SCIENCE,b6ce9683-8a55-47d6-8075-aa73c23bcde9,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSGEP03,GENERIC ELECTIVE-I-PROGRAMMING C AND LAB,70ddeeb6-f48b-4b19-bb04-5e8ba994f304,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSGEP04,GENERIC ELECTIVE-I-PYTHON PROGRAMMING AND LAB,f8be96c7-cecb-454d-b3ee-00ff7f3edc6e,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSGEP05,GENERIC ELECTIVE-II-OFFICE AUTOMATION LAB,a7e07166-f01c-4abe-94f5-11e40a921cb8,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSGEP06,GENERIC ELECTIVE-II-PROGRAMMING IN C++ AND LAB,c72e1b79-c9ff-4dd5-8f88-21051b986852,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSGEP07,GENERIC ELECTIVE-III-PROGRAMMING IN JAVA AND LAB,cc895645-16a5-49fb-be38-3a7e3dd540ee,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSGEP08,GENERIC ELECTIVE-III-WEB TECHNOLOGY(PHP) AND LAB ,8607279f-a0f7-4c00-99b8-c681159afc4a,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSIN01,SUMMER INTERNSHIP /INDUSTRIAL TRAINING,54506042-77ce-4c04-98f0-f18ab244b433,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSNM1,NME-I-FUNDAMENTALS OF INFORMATION TECHNOLOGY,ade756a3-7618-4a92-ae24-b2f6af7ab0eb,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSNM2,NME-II-ADVANCED EXCEL,c94368d3-ff97-473e-af6a-661e48703fb4,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSS01,SEC-I-PROBLEM SOLVING TECHNIQUES,ee09ee15-9489-4998-8d2e-dc3ef437dd91,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSS02,SEC-II-INTRODUCTION TO HTML,1074c04c-1de9-4530-9439-77eaef8579d0,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSS03,SEC-III-WEB DESIGNING,ded4c17f-8fee-45ec-ab84-5131e40500d5,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSS04,SEC-IV-ADVANCED EXCEL,ea7a1ed1-7991-4ec4-b7f2-79f8ed1d2b95,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSS05,SEC-V-PHP PROGRAMMING,c13553c8-5d9b-4768-adef-392d6ca519fa,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSS06,SEC-VI-MULTIMEDIA SYSTEMS,5dc8e0fd-59da-4ec7-be99-7466bf917996,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSS07,FUNDAMENTALS OF NFORAMATION TECHNOLOGY,64c5b058-0397-43ea-b905-e2e933c55d31,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSS08,SOFTWARE TESTING,d456a9d9-1f44-4b4b-ab44-4801e54b4e2c,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSS09,UNDERSTANDING INTERNET,02c5c134-1f9c-43be-a9a7-b485da8a8825,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSS10,OFFICE AUTOMATION,993c33a8-db8a-4de0-bb3c-05fb48e0139f,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSS11,QUANTITATIVE APTITUDE,6f33dc35-1690-4ea0-b2de-aa5ba5ca59d9,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSS12,BIOMETRICS,951069b7-68ca-4c12-bca5-665f081e0f71,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSS13,PATTERN RECOGNITION,ef719b20-84f4-4e06-9d93-1a6171a5747f,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSS14,ENTERPRISE RESOURCE PLANNING,212555e3-919f-4801-ae2a-a5181bfe6fb2,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSS15,SIMULATION AND MODELING,9575178b-a2f8-4f00-b9d7-b91f7cbb2a28,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSS16,ORGANIZATIONAL BEHAVIOR,7762889d-30e5-43ac-b2fd-49bf690bac78,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSS17,SOCIAL MEDIA & SECURITY,bb485733-1f77-4a2f-9fe6-3417ef29f45e,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSSE01,FUNDAMENTALS OF INFORMATION TECHNOLOGY,8ae5f7df-43ea-4698-b6f6-029cde354741,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSSE02,INTRODUCTION TO HTML,7d6c328e-b7e4-448b-8935-154cb6add672,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSSE07,FUNDAMENTALS OF INFORMATION TECHNOLOGY,1f078745-1558-4ce3-b933-5101e87a5700,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSSE08,SOFTWARE TESTING,95a146f4-db33-43d6-a480-1ad9a6f4e4ab,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSSE09,UNDERSTANDING INTERNET,5f2c2f45-f2d5-45f8-b3a9-dc0669aae6f5,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSSE10,OFFICE AUTOMATION,70a74ef7-e919-4276-ade8-46a89f595df3,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSSE11,QUANTITATIVE APTITUDE,0664aabb-7efb-4dac-92b3-ce2e31a36d44,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSSE12,BIOMETRICS,e90e6de1-a98a-4077-aa2a-2b3c77fbc1a5,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSSE13,PATTERN RECOGNITION,fb007aef-71db-4fb6-9cbe-18cd053eaf80,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSSE14,ENTERPRISE RESOURCE PLANNING,63419fb1-4ccd-48c6-b6f6-5551ba9744a0,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSSE15,SIMULATION AND MODELING,ce9f446c-1673-44e8-a8c6-28e6140e3bf3,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSSE16,CYBER FORENSICS,53abbf53-9d4e-4791-ae1b-402a0e5eba48,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSSE17,ORGANIZATION BEHAVIOR AND MORE,c40f4353-de73-4019-aba9-3c7c45ec0391,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSSE18,PROBLEM SOLVING TECHNIQUES,ef19eedc-4909-4e5f-bd16-3bf513331baf,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSSE19,OPEN SOURCE SOFTWARE TECHNOLOGIES,2de50f10-1fe2-4cdf-ab9c-f63dfc5c2905,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCSSE20,ROBOTICS AND APPLICATIONS,b411fc9c-14e6-41cc-b930-48eea5f4ad48,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYC01,CORE-I-PROGRAMMING IN C,08333267-2170-43af-86bf-3c8e6c7d95ee,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYC02,CORE-II-DATA STRUCTURES AND ALGORITHMS,cdda5d5b-bd1a-4245-811f-a697594ac577,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYC03,CORE-III-OBJECT ORIENTED PROGRAMMING WITH JAVA,ce9ac3cc-8eb4-421f-b676-563ec15b26c3,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYC04,CORE-IV-TOOLS AND TECHNIQUES FOR CYBER SECURITY,a1533c31-8b45-47c6-95d8-1860ea75309e,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYC05,RELATIONAL DATABASE MANAGEMENT SYSTEM,c1375b35-541e-4983-9480-c0101d7fe3fb,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYC06,ESSENTIALS OF CYBER SECURITY,b907dfe7-9310-41ca-9e60-9c788a7ae6bb,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYC07,ETHICAL HACKING AND CYBER SECURITY,2f665038-b425-4925-91b6-cc13fddb3889,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYC08,NETWORK SECURITY,59a2ea57-387a-491b-9f18-80ef24fde574,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYCDSE01,E-COMMERCE&DIGITAL PAYMENT,ddcae95b-effc-4285-b2c3-176143a1793c,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYCDSE02,WEB TECHNOLOGY,92b95db3-e2a1-4d55-a84d-d70cbaecfb08,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYCDSE03,OPERATING SYSTEM,097d2435-501e-4eb1-a17c-e8219ee47788,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYCDSE04,DATA COMMUNICATION AND COMPUTER NETWORKS,34d73a6a-ee88-4a91-bf41-6e01b3ecfa8e,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYCDSE05,COMPUTING INTELLIGENCE,bf000632-ce1e-42d4-bfc8-6f9a3fa6d7e8,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYCDSE06,CRYPTOGRAPHY,3938c9be-06ea-4ea2-a445-fad89049f718,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYCDSE07,GRID COMPUTING,4a7edcca-6f71-40d0-9702-961c942a46f0,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYCDSE08,CYBER CRIME & LAW,c04e144f-e898-41d4-a1ad-cae964afed84,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYCDSE09,INFORMATION SECURITY,b0e341aa-0309-4e9c-b4bf-287bab2148c7,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYCDSE10,DIGITAL FORENSICS,a8a46e9d-4d0d-416e-835f-b3f3bc000c7a,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYCDSE11,WIRELESS NETWORKS,193dcbae-812d-4672-b8f0-1d5b4b3d86b7,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYCDSE12,MOBILE COMPUTING,9574f161-554b-45c6-8d7c-47726f1ebc1e,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYCP01,CORE PRACTICAL-I-PROGRAMMING IN C LAB,e268be01-bdb2-42ad-8a84-5057698ab1a4,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYCP02,CORE PRACTICAL-II-DATA STRUCTURES AND ALGORITHMS LAB,7510105d-57f5-4287-9bc0-51d044bcd7c2,create
a33138b6-4eea-4675-941f-1071bf88b127,a33138b6-4eea-4675-941f-1071bf88b127,24UCYCP03,CORE PRACTICAL-III-OBJECT ORIENTED PROGRAMMING WITH JAVA LAB,33342663-b04a-49a0-aa08-760a43e490ff,create
