institution_id,myjkkn_institution_id,program_code,semester_code,course_code,reason
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PHI,PHI-4,24PHIC12,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PZO,PZO-1,24PZOC02,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PZO,PZO-2,24PZOC04,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PZO,PZO-3,24PZOC06,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PZO,PZO-4,24PZOC09,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-1,24UGEN01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-2,24UGEN02,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-2,24UZOGE02,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-3,24UGEN03,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-4,24UGEN04,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-1,24UGEN01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-2,24UGEN02,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-3,24UGEN03,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-4,24UGEN04,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-5,24UCMC10,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-1,24UGEN01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-2,24UGEN02,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-3,24UGEN03,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-4,24UGEN04,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-1,24UGEN01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-2,24UGEN02,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-3,24UGEN03,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-4,24UGEN04,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-5,25UZOC08,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCA,PCA-1,24PCAC03,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCA,PCA-2,24PCACP03,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCA,PCA-3,24PCAC08,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCA,PCA-4,24PCAPR1,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCH,PCH-1,24PCHCP01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCH,PCH-2,24PCHCP02,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCH,PCH-3,24PCHCP03,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCH,PCH-4,24PCHCP04,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PHI,PHI-1,24PHIC03,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PHI,PHI-2,24PHIC06,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PHI,PHI-3,24PHIC09,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PHI,PHI-4,24PHIPR1,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PZO,PZO-1,24PZOCP01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PZO,PZO-2,24PZOCP02,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PZO,PZO-3,24PZOC07,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PZO,PZO-4,24PZOCP04,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UAD,UAD-6,24UADCP06,course not mirrored
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-1,24UCHC01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-2,24UCHC02,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-3,24UCHC03,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-4,24UCHC04,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-1,24UCMC01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-2,24UCMC03,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-3,24UCMC05,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-4,24UCMC07,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-5,24UCMC11,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-6,24UCMC15,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-1,24UHIC01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-2,24UHIC03,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-3,24UHIC05,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-4,24UHIC07,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-1,24UZOC01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-2,24UZOC03,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-3,24UZOC04,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-4,24UZOC06,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-5,25UZOC09,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCA,PCA-1,24PCACP01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCA,PCA-2,24PCACP04,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCA,PCA-3,24PCACP05,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCA,PCA-4,24PCAEP12,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCH,PCH-1,24PCHE01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCH,PCH-2,24PCHE05,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCH,PCH-3,24PCHE09,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCH,PCH-4,24PCHS02,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PHI,PHI-1,24PHIE01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PHI,PHI-2,24PHIE05,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PHI,PHI-3,24PHIC10,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PHI,PHI-4,24PHIE11,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PZO,PZO-1,24PZOE01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PZO,PZO-3,24PZOCP03,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PZO,PZO-4,24PZOPR1,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCA,UCA-5,24UCADSE1,course not mirrored
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCA,UCA-5,24UCADSE2,course not mirrored
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-1,24UCHCP01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-2,24UCHCP02,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-3,24UCHCP03,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-4,24UCHCP04,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-1,24UCMC02,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-2,24UCMC04,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-3,24UCMC06,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-4,24UCMC08,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-5,24UCMC12,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-6,24UCMDE12,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-1,24UHIC02,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-2,24UHIC04,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-3,24UHIC06,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-4,24UHIC08,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-1,24UZOC02,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-2,24UZOCP01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-3,24UZOC05,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-4,24UZOCP02,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-5,25UZOCP05,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCA,PCA-1,24PCACP02,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCA,PCA-2,24PCAE07,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCA,PCA-3,24PCACP06,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCA,PCA-4,24PCASP01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCH,PCH-1,24PCHE02,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCH,PCH-2,24PCHE06,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCH,PCH-3,24PCHE10,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCH,PCH-4,24PCHPR1,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PHI,PHI-2,24PHIE07,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PHI,PHI-3,24PHIE09,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PZO,PZO-1,24PZOE02,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PZO,PZO-2,24PZOE06,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PZO,PZO-3,24PZOE09,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PZO,PZO-4,24PZOE10,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-1,24UMAGE1,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-2,24UMAGE2,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-3,24UPHGE1,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-4,24UPHGE2,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-1,24UECGE1,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-2,24UECGE4,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-3,24UMAGE11,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-4,24UMAGE12,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-5,24PCME04,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-5,24UCMDE10,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-5,24UCMDE9,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-6,24UCMDE13,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-1,24UGEGE1,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-2,24UGEGE2,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-3,24UECGE6,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-4,24UECGE7,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-1,24UZOCP01A,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-1,25UZOCP01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-2,25UZOCP02,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-3,24UCHGE3,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-3,24UZOCP02A,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-4,24UCHGE4,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UZO,UZO-5,24UZOE01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCA,PCA-1,24PCAE04,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCA,PCA-2,24PCAEP07,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCA,PCA-3,24PCAE11,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCA,PCA-4,24PEXA01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCH,PCH-1,24PCHE03,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCH,PCH-2,24PCHE07,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCH,PCH-3,24PCHS01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PCH,PCH-4,24PEXA01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PHI,PHI-1,24PHIE03,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PHI,PHI-2,24PHR001,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PHI,PHI-3,24PCMED2,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PHI,PHI-4,24PHIPC1,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PZO,PZO-1,24PZOE03,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PZO,PZO-2,24PZOE07,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,PZO,PZO-4,24PZOSEC1,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCA,UCA-6,24UCAE010,course not mirrored
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCA,UCA-6,24UCASE01,course not mirrored
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCA,UCA-6,24UCASE02,course not mirrored
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-1,24UCMNM1,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-1,24UMAGEP01A,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-2,24UMAGEP01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-3,24UPHGEP01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCH,UCH-4,24UPHGEP02,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-1,24UCHNM1,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-1,24UHINM1,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-1,24UMANM1,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-2,24UCHNM2,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-2,24UHINM2,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-2,24UMANM2,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-3,24UCMSP01,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-4,24UCMS05,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UCM,UCM-6,24UCMPC1,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-1,24UCMNM1,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-1,24UENNM1,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-1,24UMANM1,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-1,24UZONM2,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-2,24UCMNM2,program_code unmatched
b0b8a724-7c65-4f07-8047-2a38e8100ad5,b0b8a724-7c65-4f07-8047-2a38e8100ad5,UHI,UHI-3,24UHIS03,program_code unmatched
